CLNI85-03,Global Action,32592,"Ramsden,E.S.",Soc Sci 1 110,W 07:10PM-08:45PM
CLNI85-04,Global Action,32593,"Ramsden,E.S.",Soc Sci 1 110,W 07:10PM-08:45PM
CMMU20-01,Media/Social Movements,30175,"Goodman,R.A.",Porter Acad 148,MW 05:20PM-06:55PM
CMMU101-01,Soc Mvmts/3rd Sectr,31207,"Pudup,M.B.",R Carson Acad 250,TuTh 01:30PM-03:05PM
CMMU107-01,Analys Fld Material,31208,"Oakley,E.",Crown Clrm 202,TuTh 01:30PM-03:05PM
CMMU107-02,Analys Fld Material,31209,"de Silva,M.",Crown Clrm 203,TuTh 01:30PM-03:05PM
CMMU134-01,No Place Like Home,31210,"Galindez,K.R.",Engineer 2 194,TuTh 05:20PM-06:55PM
CMMU137-01,CommunityClimateChange,31211,"Oakley,E.",R Carson Acad 252,TuTh 09:50AM-11:25AM
CMMU165-01,CommunityGlobalHealth,31212,"de Silva,M.",Online,M 09:20AM-10:25AM
CMMU186-01,FoodAgri/Soc,31213,"Zurawski,E.",PhysSciences 136,TuTh 03:20PM-04:55PM
CMPM15-01,Research Explorations,32490,"Lee,D.",TBD In Person,W 12:00PM-01:05PM
CMPM26-01,3D Animation,31243,"Yonge,C.",PhysSciences 110,MW 05:20PM-06:55PM
CMPM80K-01,FoundationsGameDesgn,31244,"Wardrip-Fruin,N.",Online,TBD
CMPM115-01,Lead by Design,31738,"Favaloro,T.",PhysSciences 140,TuTh 01:30PM-03:05PM
CMPM118-01,Rsrch Exp in ENG,45135,"Lee,D.",J Baskin Engr 165,MWF 12:00PM-01:05PM
CMPM118-02,Rsrch Exp in ENG,45136,"Davis,J.E.",TBD In Person,TBD
CMPM118-03,Rsrch Exp in ENG,45137,"Ringland,K.E.",Soc Sci 2 165,TuTh 03:20PM-04:55PM
CMPM163-01,Game Graphics,31245,"Lengyel,E.",Kresge Clrm 327,Th 05:20PM-08:45PM
CMPM169-01,Creative Coding,31250,"Modes,W.A.",PhysSciences 114,TuTh 11:40AM-01:15PM
CMPM171-01,Game Design II,31251,"Green,K.A.",,ater M110
CMPM171-02,Game Design II,31252,"Modes,W.A.",,ater M110
CMPM176-01,Game Systems,31253,"Pettitt,J.N.",Kresge Clrm 321,TuTh 01:30PM-03:05PM
CMPM178-01,Design Research,31254,"Lee,D.",J Baskin Engr 152,MW 05:20PM-06:55PM
CMPM202-01,Comp Media Reserch,31745,"Smith,A.M.",Oakes Acad 222,TuTh 03:20PM-04:55PM
CMPM202-50,Comp Media Reserch,31746,"Smith,A.M.",SiliconValleyCtr,TuTh 03:20PM-04:55PM
CMPM206-01,Comp Media Research,31747,"Mateas,M.J.",Soc Sci 2 171,W 02:40PM-04:40PM
CMPM206-50,Comp Media Research,31748,"Mateas,M.J.",SiliconValleyCtr,W 02:40PM-04:40PM
CMPM230-01,Game Data Science,31749,"Seif El-Nasr,M.",McHenry Lib 1350,TuTh 09:50AM-11:25AM
CMPM230-50,Game Data Science,31750,"Seif El-Nasr,M.",SiliconValleyCtr,TuTh 09:50AM-11:25AM
CMPM280G-01,Generative Seminar,32183,"Smith,A.M.",TBD In Person,TBD
CMPM280H-01,HCI Comp Media Sem,32185,"Isbister,K.C.",TBD In Person,TBD
CMPM280K-01,ISISN Seminar,32187,"Kurniawan,S.H.",TBD In Person,TBD
CMPM280P-01,Sem in PEM,32189,"Seif El-Nasr,M.",TBD In Person,TBD
CMPM280S-01,Seminar Topics,32191,"Lee,D.",TBD In Person,TBD
CMPM280X-01,Expressive AI,32193,"Wardrip-Fruin,N.",,rson
CMPM290A-01,Topics Comp Media,31751,"Carstensdottir,E.",J Baskin Engr 372,TuTh 11:40AM-01:15PM
CMPM290A-50,Topics Comp Media,45097,"Carstensdottir,E.",SiliconValleyCtr,TuTh 11:40AM-01:15PM
CMPM290K-01,SocEmoHumanInteract,31752,"Isbister,K.C.",J Baskin Engr 372,TuTh 01:30PM-03:05PM
COWL12-01,Public Speaking,32116,"Carlstroem,C.M.",Cowell Com 132,TuTh 01:30PM-03:05PM
COWL52-01,Personal Finance,30504,"Kelly,P.M.",Online,TBD
COWL70B-01,Intermed Book Arts,30505,"Young,G.E.",Cowell Press 123,TuTh 01:30PM-04:30PM
COWL111-01,Mock Trial Workshop,30503,"Stinneford,C.M.",Online,Th 09:50AM-11:25AM
COWL122-01,UN-Contemporary Issues,30502,"Stinneford,C.M.",Online,Tu 01:30PM-03:05PM
COWL140-01,Designing Your Life,45163,"Franklin,R.",Online,Th 09:50AM-11:25AM
COWL168-01,Social Change,30500,"Stinneford,C.M.",Online,TBD
COWL168-02,Social Change,30499,"Stinneford,C.M.",Online,TBD
COWL184B-01,Leadership & Instit,30615,"Stinneford,C.M.",,TBD
CRES15-01,Resource Service Learn,45067,"Salamanca,C.J.",Merrill Acad 130,MWF 10:40AM-11:45AM
CRES45-01,Pilipinx Hist Dial,31168,"Obayashi,Y.",Soc Sci 2 075,TuTh 05:20PM-06:55PM
CRES70S-01,Intro to the Sikhs,31169,"Chann,N.",Online,TBD
CRES70U-01,(Un)docu Studies,31894,"Meneses Samperio,R.",Crown Clrm 208,MW 07:10PM-08:45PM
CRES100-01,Comparative Theories,30758,"Trujillo,L.",Online,TuTh 09:50AM-11:25AM
CRES110G-01,Westside Stories,31181,"Shange-Binion,S.T.",Soc Sci 1 110,MW 05:20PM-06:55PM
CRES113-01,Music and Performance,45176,"Ife,F.",Crown Clrm 208,MWF 12:00PM-01:05PM
CRES121-01,K-12 Ethnic Studies,30755,"Gallagher-Geurtsen,T.",Online,TBD
CRES132-01,Black Speculations,45180,"Azeb,S.",N. Sci Annex 102,TuTh 01:30PM-03:05PM
CRES135-01,Language and Race,31227,"Bibbs,R.L.",Earth&Marine B210,TuTh 11:40AM-01:15PM
CRES139-01,Q/T Art and Games,45227,"cardenas,m.",Digital Arts 308,TuTh 01:30PM-03:05PM
CRES188A-01,Transnatl AAPI Studies,30754,"Ninh,T.",Earth&Marine B210,MW 07:10PM-08:45PM
CRES190C-01,Black Transnational,45204,"Azeb,S.",Humanities 1 520,Tu 04:00PM-07:00PM
CRES190G-01,Queer Worlds,31185,"Shange-Binion,S.T.",Cowell Acad 223,W 11:40AM-02:40PM
CRES190R-01,Hist of Carceral State,45216,"LeBron,M.",Humanities 1 320,Th 12:00PM-03:00PM
CRES202-01,Ecopoetics/aesthetics,45215,"Ife,F.",Humanities 1 320,M 02:00PM-05:00PM
CRES213-01,"Colonialism, Racial Ca",45184,"Staff",,Cancelled Cancelled
CRSN10-01,Academic Success,32581,"Knisely,L.E.",Oakes Acad 102,Tu 11:40AM-01:15PM
CRSN20G-01,PeregrFalconsReturn,31184,"Stewart,G.R.",R Carson Acad 240,M 05:20PM-06:55PM
CRSN55-01,Service Learning,32582,"Watrous,S.A.",R Carson Acad 250,M 05:20PM-06:55PM
CRSN151A-01,Sustain Praxis,32584,"Heady,K.K.",Soc Sci 2 165,TuTh 09:50AM-11:25AM
CRSN151C-01,Sust Lab Tools,32585,"Gilbert,G.S.",Nat Sci 2 233,W 08:00AM-12:00PM
CRSN152-01,IDEASS Lab,32587,"Ball,T.B.",Hum & Soc Sci 250,MW 05:20PM-06:55PM
CRSN152-02,IDEASS Lab,32588,"Heady,K.K.",Soc Sci 2 171,Tu 11:40AM-01:15PM
CRSN152-03,IDEASS Lab,32589,"Nygren,E.",Porter Acad 241,TuTh 01:30PM-03:05PM
CRSN160-01,Facilitate Enviro Ed,32590,"Staff",,Cancelled Cancelled
CRWN70-01,Intro to Radio,32459,"Camps,M.",Crown Clrm 203,Tu 03:20PM-04:55PM
CRWN70L-01,Radio Production,32460,"Camps,M.",Crown Clrm 203,Th 03:20PM-04:55PM
CRWN80F-01,Science Fiction,32466,"Farquhar,D.N.",Crown Clrm 203,TuTh 08:00AM-09:35AM
CRWN86-01,Story in Digital Age,32461,"Greaney,K.J.",Crown Clrm 208,TuTh 11:40AM-01:15PM
CRWN90-01,EntrepreneurshipAcad,32462,"Greaney,K.J.",Crown Clrm 208,TuTh 01:30PM-03:05PM
CRWN95-01,Business Assistance,32463,"Monastyrska,Y.",,ad 113
CRWN96-01,Digital Theater WS,32465,"Cornejo,A.",Crown Clrm 208,TuTh 05:20PM-06:55PM
CRWN100-01,Org Fundamentals,32464,"Koht,P.J.",Crown Clrm 203,Tu 11:40AM-01:15PM
CRWN140-01,Designing Your Life,45164,"Franklin,R.",Online,Th 09:50AM-11:25AM
CSE3-01,Personal Computers,31324,"Moulds,G.B.",ClassroomUnit 002,TuTh 01:30PM-03:05PM
CSE12-01,Com Sys/Assmbly Lan,31325,"Nath,S.",Remote Instruction,TuTh 03:20PM-04:55PM
CSE12-02,Com Sys/Assmbly Lan,31326,"Siero,M.",Remote Instruction,MW 05:20PM-06:55PM
CSE13S-01,Comp Sys and C Prog,31435,"Veenstra,K.S.",Media Theater M110,MWF 12:00PM-01:05PM
CSE13S-02,Comp Sys and C Prog,31436,"Long,D.D.",Humn Lecture Hall,MWF 01:20PM-02:25PM
CSE16-01,Appl Discrete Math,31334,"Arden,O.",Media Theater M110,TuTh 01:30PM-03:05PM
CSE20-01,Beginning Python,31336,"Munishkina,L.A.",Remote Instruction,MWF 10:40AM-11:45AM
CSE20-02,Beginning Python,31337,"Paten,B.J.",ClassroomUnit 002,TuTh 09:50AM-11:25AM
CSE20-03,Beginning Python,31338,"Larrabee,T.",Remote Instruction,TuTh 01:30PM-03:05PM
CSE20-04,Beginning Python,32615,"Campesato,O.A.",Remote Instruction,MW 05:20PM-06:55PM
CSE20-05,Beginning Python,32616,"Campesato,O.A.",Remote Instruction,MW 07:10PM-08:45PM
CSE30-01,Prog Abs Python,31341,"Munishkina,L.A.",Remote Instruction,MWF 01:20PM-02:25PM
CSE30-02,Prog Abs Python,31343,"Pusukuri,K.",Remote Instruction,MW 05:20PM-06:55PM
CSE40-01,ML Basics,31355,"Getoor,L.",R Carson Acad 240,TuTh 03:20PM-04:55PM
CSE80N-01,Intro to Networking,31356,"Graziani,R.M.",J Bask Aud 101,TuTh 05:20PM-06:55PM
CSE100-01,Logic Design,31357,"Schlag,M.",Steven Acad 150,MWF 02:40PM-03:45PM
CSE100L-01,Logic Design Lab,31358,"Schlag,M.",,TBD
CSE101-01,Data Structs & Algs,31359,"Tantalo,P.",Thim Lecture 003,TuTh 09:50AM-11:25AM
CSE101-02,Data Structs & Algs,31360,"Tantalo,P.",Thim Lecture 003,TuTh 01:30PM-03:05PM
CSE102-01,Intro Algorthm Anyl,31361,"Chatziafratis,E.",ClassroomUnit 002,MWF 09:20AM-10:25AM
CSE102-02,Intro Algorthm Anyl,31362,"Van Gelder,A.",Media Theater M110,MWF 01:20PM-02:25PM
CSE103-01,Computational Models,31363,"Bailey,D.D.",J Baskin Engr 152,MWF 10:40AM-11:45AM
CSE103-02,Computational Models,31364,"Van Gelder,A.",Porter Acad 148,MWF 09:20AM-10:25AM
CSE107-01,Probability/Stats,31365,"Qian,C.",J Bask Aud 101,MWF 04:00PM-05:05PM
CSE113-01,Parallel Programing,31368,"Sorensen,T.",J Baskin Engr 152,MWF 09:20AM-10:25AM
CSE114A-01,Found of Program Lang,31369,"Flanagan,C.A.",ClassroomUnit 001,TuTh 01:30PM-03:05PM
CSE115A-01,Intro Software Eng,31370,"Jullig,R.K.",J Bask Aud 101,MWF 08:00AM-09:05AM
CSE115B-01,Software Design Pro,31371,"Jullig,R.K.",Media Theater M110,TuTh 11:40AM-01:15PM
CSE120-01,Computer Architect,31372,"Nath,S.",ClassroomUnit 002,TuTh 11:40AM-01:15PM
CSE120-02,Computer Architect,31373,"Litz,H.",J Bask Aud 101,TuTh 03:20PM-04:55PM
CSE123A-01,Engr Design Proj I,31374,"Harrison,D.C.",PhysSciences 114,TuTh 03:20PM-04:55PM
CSE125-01,Log Desgn W/Verilog,31375,"Richmond,D.",Soc Sci 2 071,TuTh 11:40AM-01:15PM
CSE130-01,Prin Comp Sys Dsgn,31377,"Quinn,A.",ClassroomUnit 002,MWF 02:40PM-03:45PM
CSE130-02,Prin Comp Sys Dsgn,32514,"Veenstra,K.S.",Humn Lecture Hall,MWF 04:00PM-05:05PM
CSE138-01,Distributed Systems,31378,"Alvaro,P.A.",Soc Sci 2 071,MWF 02:40PM-03:45PM
CSE140-01,Artif Intelligence,45289,"Marinescu,R.V.",Thim Lecture 001,MW 05:20PM-06:55PM
CSE150-01,Intro Comp Networks,31410,"Parsa,C.L.",ClassroomUnit 001,MWF 04:00PM-05:05PM
CSE156-01,Network Programming,31411,"Parsa,M.",Engineer 2 192,MW 07:10PM-08:45PM
CSE156L-01,Network Progrm Lab,31412,"Parsa,M.",,TBD
CSE157-01,Internet of Things,31413,"Obraczka,K.",PhysSciences 130,TuTh 03:20PM-04:55PM
CSE166A-01,Game Theory /Apps I,31221,"Wei,D.",PhysSciences 110,TuTh 11:40AM-01:15PM
CSE180-01,Database Systems I,31414,"Finkelstein,S.",ClassroomUnit 001,MWF 12:00PM-01:05PM
CSE185E-01,Tech Writ Comp Engs,31415,"Moulds,G.B.",Oakes Acad 105,TuTh 09:50AM-11:25AM
CSE185S-01,Tech Writ Comp Engs,31416,"Moulds,G.B.",Oakes Acad 105,TuTh 09:50AM-11:25AM
CSE187-01,Full Stack Web Dev II,45197,"Harrison,D.C.",J Bask Aud 101,TuTh 11:40AM-01:15PM
CSE201-01,Analysis Algorithms,31417,"Comandur,S.",Engineer 2 192,TuTh 01:30PM-03:05PM
CSE215-01,Design Data Systems,32559,"Finkelstein,S.",Hum & Soc Sci 350,MWF 09:20AM-10:25AM
CSE221-01,Adv Microproc Desgn,31419,"Renau Ardevol,J.",Soc Sci 2 179,TuTh 03:20PM-04:55PM
CSE221L-01,Adv Microproc Lab,45264,"Renau Ardevol,J.",TBD In Person,TBD
CSE225-01,Asic Systems Design,31376,"Richmond,D.",Soc Sci 2 071,TuTh 11:40AM-01:15PM
CSE228A-01,Agile Hardware Design,45199,"Beamer,S.",Engineer 2 194,MWF 02:40PM-03:45PM
CSE240-01,Artif Intelligence,32562,"Gilpin,L.H.",Thim Lecture 001,TuTh 09:50AM-11:25AM
CSE244B-01,Machine Learning NLP,32564,"Wang,X.",Soc Sci 2 171,MWF 01:20PM-02:25PM
CSE250B-01,Computer Communication,32565,"Garcia-Luna-Aceves,J.J.",Kresge Clrm 319,TuTh 11:40AM-01:15PM
CSE260-01,Computer Graphics,32566,"Davis,J.E.",Oakes Acad 103,TuTh 08:00AM-09:35AM
CSE280G-01,VLSI/CAD Seminar,32369,"Guthaus,M.R.",,TBD
CSE280G-02,VLSI/CAD Seminar,32571,"Beamer,S.",,TBD
CSE280G-03,VLSI/CAD Seminar,32572,"Renau Ardevol,J.",,TBD
CSE280N-01,Seminar On Networks,32573,"Obraczka,K.",,TBD
CSE280N-02,Seminar On Networks,32574,"Qian,C.",,TBD
CSE280O-01,APL Seminar,32575,"Kuper,L.",,TBD
CSE280P-01,Parallel Processing,32576,"Renau Ardevol,J.",,TBD
CSE280S-01,Seminar Comp Syst,32577,"Maltzahn,C.G.",,TBD
CSE280S-02,Seminar Comp Syst,32578,"Litz,H.",,TBD
CSE280V-01,Seminar:ComputrVision,32579,"Manduchi,R.",,TBD
CSE280X-01,Distributed Systems,32580,"Alvaro,P.A.",,TBD
CSE290S-01,Adv Topics:Comp Sys,32569,"Kuper,L.",Soc Sci 2 141,MWF 01:20PM-02:25PM
CSE290X-01,Cryptgraph/Security,32570,"Demertzis,I.",PhysSciences 110,TuTh 05:20PM-06:55PM
CSE293-01,Adv Topics in CSE,45248,"Hu,L.",Soc Sci 2 363,TuTh 09:50AM-11:25AM
CSP231B-01,CSP Year 1 Capstone B,30702,"Kapuscinski,A.",Ocean Health 251,Th 10:00AM-12:00PM
CSP241-01,Exp Dsgn/Data Anlys,30785,"Beltran,R.S.",,115
CSP241L-01,Exp Design/Data Lab,45162,"Beltran,R.S.",,115
CSP242-01,Policy & Conservatn,30786,"Cha,M.",ISB 455,MW 02:40PM-04:15PM
CSP243-01,Coastal Governance,30787,"Seto,K.",Ocean Health 118,TuTh 12:25PM-02:00PM
CSP290B-01,Cst Sci Plcy Capstone,30751,"Croll,D.A.",Ocean Health 251,08:30AM-10:30AM
CSP291-01,Coastal Cap Seminar,30753,"Croll,D.A.",Ocean Health 251,M 07:00AM-09:00AM
DANM211-01,Critique,30539,"Harris,Y.C.",Digital Arts 206,W 10:00AM-01:00PM
DANM215-01,MFA Ex Prod,30538,"Harris,Y.C.",Digital Arts 206,Th 12:00PM-03:00PM
DANM250E-01,Collab Resrch Proj,30192,"Swensen,E.A.",Digital Arts 206,Tu 10:00AM-01:00PM
DANM250F-01,FilmInstallCurLab,30752,"Nash,M.",Digital Arts 206,Th 09:00AM-12:00PM
DANM280-01,DANM Seminar,30191,"Wright,D.",,rts 206
EART2-01,Earth Catastrophes,30600,"Brodsky,E.E.",,ine B206
EART12-01,Intr Weathr/Climate,30599,"Feldl,N.A.",Thim Lecture 001,MWF 09:20AM-10:25AM
EART15-01,Sci Colonial Practice,31073,"Pico,T.",PhysSciences 130,TuTh 01:30PM-03:05PM
EART20-01,Environmental Geolo,30596,"Tulaczyk,S.M.",J Baskin Engr 152,MWF 12:00PM-01:05PM
EART20L-01,Envirnmtl Geolgy Lb,30663,"Tulaczyk,S.M.",Earth&Marine D226,Tu 09:00AM-12:00PM
EART20L-02,Envirnmtl Geolgy Lb,30662,"Tulaczyk,S.M.",Earth&Marine D226,Tu 05:00PM-08:00PM
EART20L-03,Envirnmtl Geolgy Lb,30661,"Tulaczyk,S.M.",Earth&Marine D226,Th 09:00AM-12:00PM
EART20L-04,Envirnmtl Geolgy Lb,30660,"Tulaczyk,S.M.",Earth&Marine D226,Th 01:00PM-04:00PM
EART30-01,Water in Environment,30658,"Weiss,P.S.",,TBD
EART66-01,Nat His of Dinosaur,30593,"Schwartz,H.L.",Earth&Marine B206,TuTh 11:40AM-01:15PM
EART102-01,Marine Geology,30012,"Polissar,P.",Earth&Marine D258,MWF 12:00PM-01:05PM
EART105-01,Coastal Geology,30251,"Griggs,G.B.",Earth&Marine B214,TuTh 11:40AM-01:15PM
EART110B-01,Earth as Chem Systm,31087,"Knittle,E.",N. Sci Annex 101,TuTh 09:50AM-11:25AM
EART110M-01,Chem System Lab,30816,"Knittle,E.",Earth&Marine D236,Tu 12:30PM-03:30PM
EART110M-02,Chem System Lab,30815,"Knittle,E.",Earth&Marine D236,W 09:00AM-12:00PM
EART110M-03,Chem System Lab,30814,"Knittle,E.",Earth&Marine D236,W 04:00PM-07:00PM
EART110M-04,Chem System Lab,32455,"Knittle,E.",Earth&Marine D236,Th 04:00PM-07:00PM
EART119B-01,Adv Sci Prog,30016,"Hain,M.P.",Earth&Marine D236,TuTh 09:50AM-11:25AM
EART124-01,Model Earth Climate,30523,"Feldl,N.A.",Earth&Marine D250,TuTh 11:40AM-01:15PM
EART125-01,StatsDataGeosciences,30522,"Clapham,M.E.",Earth&Marine D236,MWF 02:40PM-03:45PM
EART126-01,Geomechanics,30521,"Savage,H.",Earth&Marine D258,TuTh 09:50AM-11:25AM
EART140-01,Geomorphology,30520,"Finnegan,N.J.",Earth&Marine D258,TuTh 01:30PM-03:05PM
EART140L-01,Geomorphology Lab,30812,"Finnegan,N.J.",Earth&Marine D258,W 09:00AM-12:00PM
EART140L-02,Geomorphology Lab,30811,"Finnegan,N.J.",Earth&Marine D258,W 02:30PM-05:30PM
EART152-01,Tectonics,30519,"Hourigan,J.K.",Earth&Marine D258,TuTh 11:40AM-01:15PM
EART165-01,Solar System History,30704,"Telus,M.",Earth&Marine D258,MWF 01:20PM-02:25PM
EART191C-01,Practical Geophysics,30518,"Neuhaus,S.U.",Earth&Marine D250,MWF 12:00PM-01:05PM
EART206-01,Great Paprs In Eart,30017,"Staff",,Cancelled Cancelled
EART207-01,Tectonics,30517,"Hourigan,J.K.",Earth&Marine D258,TuTh 11:40AM-01:15PM
EART219-01,Adv Sci Prog,30015,"Hain,M.P.",Earth&Marine D236,TuTh 09:50AM-11:25AM
EART225-01,Stats/Data Analysis,30516,"Clapham,M.E.",Earth&Marine D236,MWF 02:40PM-03:45PM
EART260-01,Intro Data Analysis,30515,"Edwards,C.A.",Earth&Marine D250,MWF 09:20AM-10:25AM
EART265-01,Order of Magnitude,30860,"Nimmo,W.H.",,ine D250
EART268-01,Solar System History,30705,"Telus,M.",Earth&Marine D258,MWF 01:20PM-02:25PM
EART292-01,Seminar,31086,"Clapham,M.E.",N. Sci Annex 101,Tu 03:20PM-04:55PM
EART292-02,Seminar,31158,"Clapham,M.E.",Earth&Marine A340,F 12:00PM-01:00PM
ECE9-01,Statics & Materials,31281,"Teodorescu,M.S.",ClassroomUnit 001,MWF 02:40PM-03:45PM
ECE30-01,Engr Prin of Elec,31282,"Vroomen,P.H.",Kresge Clrm 321,MWF 01:20PM-02:25PM
ECE80T-01,Modern Elec Tech,31283,"Pedrotti,K.",J Baskin Engr 152,TuTh 05:20PM-06:55PM
ECE101-01,Intro Elec Circuits,31284,"Chen,A.",Kresge Clrm 321,MW 05:20PM-06:55PM
ECE101L-01,Intr Elec Circ Lab,31285,"Chen,A.",,TBD
ECE121-01,Micro Sys Design,45050,"Petersen,S.C.",Kresge Clrm 321,MWF 09:20AM-10:25AM
ECE129B-01,Capstone Project II,31291,"Favaloro,T.",Merrill Acad 102,TuTh 05:20PM-06:55PM
ECE129B-02,Capstone Project II,31292,"Petersen,S.C.",Merrill Acad 102,TuTh 05:20PM-06:55PM
ECE151-01,Communicats Systms,31293,"Sadjadpour,H.R.",PhysSciences 110,TuTh 09:50AM-11:25AM
ECE163-01,UAV Model and Control,31239,"Elkaim,G.H.",PhysSciences 140,TuTh 11:40AM-01:15PM
ECE171-01,Analog Electronics,31296,"Abbaszadeh,S.",Soc Sci 1 110,TuTh 01:30PM-03:05PM
ECE171L-01,Analog Electron Lab,31297,"Abbaszadeh,S.",,TBD
ECE176-01,Energy Conv/Ctrl,31688,"Parsa,L.",Soc Sci 1 145,TuTh 03:20PM-04:55PM
ECE176L-01,Energy Conv/Ctrl Lab,31689,"Parsa,L.",,TBD
ECE178-01,Device Electronics,31237,"Kobayashi,N.P.",Soc Sci 2 071,TuTh 08:00AM-09:35AM
ECE183-01,Special Topics EE,45203,"Chen,Y.",J Baskin Engr 169,TuTh 11:40AM-01:15PM
ECE205-01,Fund. Nanoelectronic,31704,"Yanik,A.",J Baskin Engr 156,TuTh 01:30PM-03:05PM
ECE207-01,Nanomaterial Devices,31705,"Kobayashi,N.P.",Soc Sci 2 159,TuTh 09:50AM-11:25AM
ECE224-01,Device Electronics,31238,"Kobayashi,N.P.",Soc Sci 2 071,TuTh 08:00AM-09:35AM
ECE232-01,IntegratedBiophotncs,31706,"Schmidt,H.",Kresge Acad 194,TuTh 11:40AM-01:15PM
ECE241-01,FeedbackContrlSystm,31298,"McGuire,S.",Engineer 2 192,TuTh 03:20PM-04:55PM
ECE242-01,Applied Fdbk Contrl,31299,"Elkaim,G.H.",Engineer 2 192,TuTh 09:50AM-11:25AM
ECE255-01,ErrorControlCoding,31707,"Sadjadpour,H.R.",Kresge Clrm 323,TuTh 03:20PM-04:55PM
ECE263-01,UAV Modeling/Control,31240,"Elkaim,G.H.",PhysSciences 140,TuTh 11:40AM-01:15PM
ECE280C-01,Seminar on Control,32508,"Milutinovic,D.",TBD In Person,TBD
ECE280C-02,Seminar on Control,32511,"Teodorescu,M.S.",TBD In Person,TBD
ECE280C-03,Seminar on Control,32512,"Elkaim,G.H.",TBD In Person,TBD
ECE280D-01,Grad Resrch Seminar,32513,"Chen,Y.",TBD In Person,TBD
ECE280N-01,Nanophotonics Sem,31709,"Yanik,A.",TBD In Person,TBD
ECE280O-01,Applied Optics,31710,"Schmidt,H.",TBD In Person,TBD
ECE280Z-01,Smart Grids & Data,31711,"Zhang,Y.",TBD In Person,TBD
ECE290-01,ECE Graduate Seminar,31300,"McGuire,S.",Engineer 2 192,M 10:40AM-11:45AM
ECON1-01,Intro Microeconomic,30172,"Fung,K.",Earth&Marine B206,MWF 09:20AM-10:25AM
ECON1-02,Intro Microeconomic,30173,"Saha,S.",,d 101
ECON2-01,Intro Macroeconomic,30280,"Shenoy,A.Z.",Online,TBD
ECON10A-01,Econ of Accounting,30279,"Moussa,Y.I.",J Baskin Engr 152,TuTh 11:40AM-01:15PM
ECON10A-02,Econ of Accounting,30174,"Bullen,M.",Online,TBD
ECON10B-01,Econ of Accounting,30274,"Jones,K.K.",J Bask Aud 101,MWF 12:00PM-01:05PM
ECON11A-01,Math Methd for Econ,30278,"Katznelson,J.R.",Kresge Clrm 327,MWF 01:20PM-02:25PM
ECON11B-01,Math Methds Econ II,30277,"Katznelson,J.R.",J Bask Aud 101,MWF 10:40AM-11:45AM
ECON100A-01,Intermed Microecon,30276,"Kim,G.",PhysSciences 110,MWF 10:40AM-11:45AM
ECON100A-02,Intermed Microecon,30273,"Tserenjigmid,G.",Soc Sci 2 071,TuTh 05:20PM-06:55PM
ECON100A-03,Intermed Microecon,30271,"Lazzati,N.",Kresge Clrm 321,TuTh 11:40AM-01:15PM
ECON100B-01,Intermed Macroecon,30270,"Villacorta,A.A.",Thim Lecture 003,MWF 10:40AM-11:45AM
ECON100B-02,Intermed Macroecon,30269,"Staff",,Cancelled Cancelled
ECON101-01,Managerial Econ,30268,"Gonzalez,J.H.",PhysSciences 114,TuTh 08:00AM-09:35AM
ECON104-01,Numbr Truth: Statis,30267,"Bulman,G.",Steven Acad 175,TuTh 09:50AM-11:25AM
ECON111B-01,Intrmd Accountng II,30266,"Jones,K.K.",PhysSciences 110,MWF 02:40PM-03:45PM
ECON112-01,Auditing Attestation,30265,"Agarwal,V.",Soc Sci 2 075,MW 05:20PM-06:55PM
ECON113-01,Intro Econometrics,30193,"Zucker,A.",Steven Acad 150,MWF 09:20AM-10:25AM
ECON113-02,Intro Econometrics,30186,"Shieh,H.A.",Online,MWF 04:00PM-05:05PM
ECON114-01,Adv Quant Methods,30537,"Martinez-Iriarte,J.",PhysSciences 140,TuTh 09:50AM-11:25AM
ECON117A-01,Income Tax Factors,30264,"Moussa,Y.I.",J Baskin Engr 152,TuTh 08:00AM-09:35AM
ECON120-01,DevelopmentEconomics,30263,"Robinson,J.M.",Engineer 2 192,TuTh 11:40AM-01:15PM
ECON124-01,Machine Learning Econ,30536,"Leung,M.",PhysSciences 130,MWF 10:40AM-11:45AM
ECON125-01,Econ History Of US,30262,"Meininger,A.G.",Earth&Marine B210,MWF 04:00PM-05:05PM
ECON128-01,Povrty/Publc Policy,30535,"Fairlie,R.W.",R Carson Acad 252,TuTh 03:20PM-04:55PM
ECON135-01,Corporate Finance,30261,"Pommerenke,K.",PhysSciences 110,MWF 01:20PM-02:25PM
ECON136-01,Business Strategy,30260,"Baden,R.B.",PhysSciences 114,TuTh 01:30PM-03:05PM
ECON139A-01,Electronic Commerce,30259,"Owen,S.A.",Steven Acad 150,MW 05:20PM-06:55PM
ECON140-01,International Trade,30258,"Kim,G.",PhysSciences 110,MWF 09:20AM-10:25AM
ECON149-01,East&Southeast Asia,30257,"Fung,K.",Soc Sci 2 075,MWF 12:00PM-01:05PM
ECON156-01,Health Eco&Policy,30534,"Zucker,A.",PhysSciences 140,MW 05:20PM-06:55PM
ECON160A-01,Indust Organization,30002,"Lazzati,N.",PhysSciences 110,TuTh 08:00AM-09:35AM
ECON166A-01,Game Theory /Apps I,30001,"Wei,D.",PhysSciences 110,TuTh 11:40AM-01:15PM
ECON170-01,Environmental Econ,30533,"West,J.",Crown Clrm 208,TuTh 03:20PM-04:55PM
ECON197-01,Economic Rhetoric,30167,"Gonzalez,J.H.",PhysSciences 136,TuTh 09:50AM-11:25AM
